Year,Year_SD,Month,HPI_NE,HPI_MW,HPI_S,HPI_W,HPI_NE_SD,HPI_MW_SD,HPI_S_SD,HPI_W_SD,HPI,HPI_SD,HPI_SR,CCI,CCI_SD,CCI_SR, CCI_W,CCI_MW,CCI_NE,CCI_S,CCI_W_SD,CCI_MW_SD,CCI_NE_SD,CCI_S_SD,Creditloan,Creditloan_SD,Creditloan_SR,FCFI,FCFI_SD,FCFI_SR,HouseSt,HouseSt_SD,HouseSt_SR,HousePer,HousePer_SD,HousePer_SR,Unem,Unem_SD,Unem_SR,Newsales,Newsales_SD,Newsales_SR
1987,1.004550051,3,70.17736741,56.69013313,64.05629503,55.98544943,2.434059537,1.409320139,1.612108454,1.56369258,58.40164227,1.843227805,0.005942449,95.8,0.888682746,0.043572985,91.2,86.3,104.6,87.5,1.090909091,1.009356725,1.243757432,1.076260763,644317,2.446536537,-0.00580313,7.596,1.120023592,-0.008484532,1.614,0.928653625,-0.064889919,1704,0.979310345,0.008880995,6.6,1.03125,0,713,0.896855346,-0.025956284
1987,1.004550051,4,71.34155387,57.01366448,64.32489019,55.86091778,2.47443864,1.417363148,1.618868204,1.560214369,58.74162512,1.853958083,0.00582146,97.4,0.903525046,0.016701461,87.2,91.7,99.4,93.7,1.043062201,1.07251462,1.181926278,1.152521525,651113.6,2.472343912,0.010548534,7.618,1.123267473,0.002896261,1.628,0.936708861,0.008674102,1601,0.920114943,-0.060446009,6.3,0.984375,-0.045454545,735,0.924528302,0.03085554
1987,1.004550051,5,72.66509711,57.28881441,64.531185,55.66451428,2.520344936,1.424203392,1.624060037,1.554728752,59.05986423,1.864002102,0.005417608,103,0.955473098,0.057494867,87.1,92.9,91.3,92.1,1.041866029,1.086549708,1.085612366,1.132841328,654392.4,2.484793846,0.00503568,7.613,1.122530227,-0.00065634,1.594,0.917146145,-0.020884521,1500,0.862068966,-0.063085572,6.3,0.984375,0,651,0.818867925,-0.114285714
1987,1.004550051,6,73.9152411,57.48347346,64.75998718,55.47706584,2.563705424,1.429042628,1.629818314,1.549493254,59.37768108,1.874032793,0.005381266,102.1,0.947124304,-0.008737864,89.7,92.2,92.5,91.5,1.072966507,1.078362573,1.099881094,1.125461255,660313,2.50727496,0.009047477,7.61,1.12208788,-0.000394063,1.575,0.906214039,-0.011919699,1522,0.874712644,0.014666667,6.2,0.96875,-0.015873016,637,0.801257862,-0.021505376
1987,1.004550051,7,74.93693868,57.58043215,64.96510269,55.30569263,2.599142387,1.431453027,1.634980468,1.544706742,59.70426619,1.884340221,0.005500132,105.8,0.981447124,0.036238981,85.2,95.7,100.1,93.8,1.019138756,1.119298246,1.190249703,1.153751538,665708.18,2.527761002,0.00817064,7.627,1.124594515,0.002233903,1.605,0.923475259,0.019047619,1516,0.871264368,-0.003942181,6.1,0.953125,-0.016129032,658,0.827672956,0.032967033
1987,1.004550051,8,75.74803671,57.63865304,65.03850675,55.13685457,2.627274831,1.432900401,1.636827833,1.539991038,60.00326762,1.893777075,0.005008041,110.7,1.02690167,0.0463138,93.2,91,99,95.2,1.114832536,1.064327485,1.177170036,1.17097171,673739.37,2.558256239,0.01206413,7.634,1.125626659,0.000917792,1.695,0.975258918,0.056074766,1511,0.868390805,-0.003298153,6,0.9375,-0.016393443,657,0.826415094,-0.001519757
1987,1.004550051,9,76.4477951,57.65952637,65.04488756,54.98385701,2.651545528,1.433419314,1.636988419,1.535717764,60.29102705,1.902859117,0.004795729,115.7,1.073283859,0.045167118,91.5,94.7,92.2,94.9,1.094497608,1.107602339,1.096313912,1.167281673,679637,2.580650134,0.008753578,7.697,1.134915954,0.008252554,1.515,0.8716916,-0.10619469,1514,0.870114943,0.00198544,5.9,0.921875,-0.016666667,666,0.837735849,0.01369863
1987,1.004550051,10,77.06644439,57.6561584,65.06572568,54.8425965,2.673003004,1.433335586,1.637512853,1.53177231,60.58656038,1.912186514,0.00490178,115.1,1.067717996,-0.005185825,89.1,87.2,93.8,88.3,1.065789474,1.019883041,1.115338882,1.086100861,683710.08,2.596116029,0.005993023,7.83,1.154526688,0.01727946,1.656,0.952819333,0.093069307,1447,0.831609195,-0.044253633,6,0.9375,0.016949153,650,0.817610063,-0.024024024
1987,1.004550051,11,77.5404172,57.64223804,65.14173114,54.74478243,2.689442464,1.432989525,1.639425687,1.52904033,60.89615966,1.921957848,0.005110032,100.8,0.935064935,-0.124239791,79.4,79.6,83.9,87.9,0.949760766,0.930994152,0.997621879,1.081180812,687817.92,2.611713911,0.006008161,7.82,1.153052197,-0.001277139,1.4,0.80552359,-0.154589372,1457,0.837356322,0.00691085,5.8,0.90625,-0.033333333,625,0.786163522,-0.038461538
1987,1.004550051,12,77.86445635,57.62488281,65.25694045,54.78026639,2.700681566,1.432558073,1.642325166,1.530031409,61.20817657,1.931805486,0.005123753,107.7,0.999072356,0.068452381,89.2,83.6,83.4,90.4,1.066985646,0.977777778,0.991676576,1.111931119,698640,2.652806439,0.015733931,7.814,1.152167502,-0.000767263,1.271,0.731300345,-0.092142857,1345,0.772988506,-0.076870281,5.7,0.890625,-0.017241379,595,0.748427673,-0.048
1988,1.005055612,1,78.17989515,57.66818344,65.42499579,54.97440652,2.71162237,1.433634529,1.646554624,1.535453809,61.51289938,1.941422914,0.004978466,109.9,1.019480519,0.020427112,88.5,91.3,99.8,87.6,1.05861244,1.067836257,1.186682521,1.077490775,695234.75,2.639876362,-0.004874113,7.834,1.155116485,0.002559509,1.473,0.847525892,0.158929976,1244,0.714942529,-0.075092937,5.7,0.890625,0,585,0.735849057,-0.016806723
1988,1.005055612,2,78.59443177,57.80872683,65.66405863,55.26841086,2.726000322,1.437128446,1.652571133,1.543665449,61.8426601,1.951830569,0.005360839,114.9,1.065862709,0.045495905,86.3,92.1,93.7,92.8,1.032296651,1.077192982,1.114149822,1.141451415,692510.25,2.629531161,-0.00391882,7.798,1.149808316,-0.004595354,1.532,0.881472957,0.040054311,1438,0.826436782,0.155948553,5.7,0.890625,0,663,0.833962264,0.133333333
1988,1.005055612,3,79.15707423,58.06010908,65.97322347,55.58448628,2.745515235,1.443377824,1.660351902,1.552493543,62.18466355,1.962624619,0.005530219,112.7,1.045454545,-0.019147084,95.3,92.9,101.2,91.6,1.139952153,1.086549708,1.20332937,1.126691267,693732,2.634170269,0.001764234,7.736,1.14066647,-0.007950757,1.573,0.905063291,0.026762402,1525,0.876436782,0.060500695,5.7,0.890625,0,669,0.841509434,0.009049774
1988,1.005055612,4,79.85841216,58.38248299,66.31915585,55.86957367,2.769840717,1.451392059,1.669058002,1.560456131,62.55033607,1.974165694,0.005880429,115.7,1.073283859,0.026619343,89,93.9,94.9,88.6,1.064593301,1.098245614,1.128418549,1.089790898,700626.05,2.660347671,0.009937627,7.72,1.138307284,-0.002068252,1.421,0.817606444,-0.096630642,1429,0.821264368,-0.06295082,5.4,0.84375,-0.052631579,699,0.879245283,0.044843049
1988,1.005055612,5,80.58152727,58.70660304,66.66572966,56.13839585,2.794921527,1.459449703,1.677780245,1.567964425,62.95363579,1.986894331,0.006447603,120.2,1.115027829,0.038893691,97.3,95.5,99.1,91.1,1.163875598,1.116959064,1.178359096,1.120541205,705427.95,2.678580969,0.006853727,7.738,1.140961368,0.002331606,1.478,0.850402762,0.040112597,1444,0.829885057,0.010496851,5.6,0.875,0.037037037,684,0.860377358,-0.021459227
1988,1.005055612,6,81.17943504,58.97941622,66.94955409,56.44970799,2.815659597,1.466231855,1.684923271,1.576659479,63.29670977,1.997722168,0.005449629,115.7,1.073283859,-0.037437604,95.2,91.2,98.1,95.9,1.138755981,1.066666667,1.16646849,1.179581796,710128,2.696427532,0.006662693,7.786,1.148038927,0.006203153,1.467,0.844073648,-0.00744249,1485,0.853448276,0.028393352,5.4,0.84375,-0.035714286,717,0.901886792,0.048245614
1988,1.005055612,7,81.54807272,59.16856053,67.10614295,56.82303836,2.828445572,1.470933994,1.688864151,1.587086722,63.62085056,2.007952451,0.005120974,113.5,1.052875696,-0.019014693,94,92,98.3,91.8,1.124401914,1.076023392,1.168846611,1.129151292,713706.52,2.710015533,0.005039261,8.01,1.181067532,0.028769586,1.493,0.859033372,0.017723245,1439,0.827011494,-0.030976431,5.4,0.84375,0,679,0.85408805,-0.052998605
1988,1.005055612,8,81.69960035,59.2769191,67.17634258,57.20718908,2.833701216,1.473627795,1.690630869,1.597816182,63.94134798,2.018067745,0.005037616,119.7,1.11038961,0.054625551,98.5,100.9,95.7,94.4,1.178229665,1.180116959,1.137931034,1.161131611,722932.04,2.745045761,0.01292621,7.965,1.174432321,-0.005617978,1.492,0.858457998,-0.000669792,1460,0.83908046,0.014593468,5.6,0.875,0.037037037,688,0.865408805,0.013254786
1988,1.005055612,9,81.78473904,59.30912586,67.25030398,57.56740725,2.8366542,1.474428457,1.69249226,1.607877198,64.27362417,2.028554791,0.005196578,110.7,1.02690167,-0.07518797,97.6,101.9,95.2,93.3,1.167464115,1.191812865,1.131985731,1.147601476,725838,2.756079984,0.004019686,8.089,1.192716013,0.01556811,1.522,0.875719217,0.020107239,1436,0.825287356,-0.016438356,5.4,0.84375,-0.035714286,703,0.88427673,0.021802326
1988,1.005055612,10,81.87944759,59.31918913,67.37117472,57.8895281,2.839939109,1.47467863,1.695534221,1.616874142,64.67152982,2.041113183,0.006190808,116.9,1.084415584,0.056007227,96.6,96.1,91.8,92.9,1.155502392,1.123976608,1.091557669,1.142681427,728134.66,2.764800633,0.00316415,8.174,1.205249189,0.010508097,1.569,0.902761795,0.03088042,1516,0.871264368,0.055710306,5.4,0.84375,0,718,0.903144654,0.021337127
1988,1.005055612,11,81.96762458,59.35264549,67.53256358,58.15768,2.842997474,1.475510357,1.699595904,1.624363716,65.12578836,2.055450143,0.007024088,112.9,1.047309833,-0.03421728,98.9,90.6,95.8,90.5,1.183014354,1.059649123,1.139120095,1.113161132,732665.34,2.782004082,0.006222311,8.143,1.200678266,-0.003792513,1.563,0.899309551,-0.003824092,1508,0.866666667,-0.005277045,5.3,0.828125,-0.018518519,628,0.789937107,-0.125348189
1988,1.005055612,12,82.07719584,59.41567458,67.70341466,58.37597568,2.846797887,1.477077264,1.703895723,1.630460788,65.58223289,2.069856095,0.00700866,119.4,1.107606679,0.057573074,88,90.2,90.8,96.1,1.052631579,1.05497076,1.079667063,1.18204182,745206.4,2.829623749,0.017117037,8.399,1.238425243,0.031438045,1.621,0.932681243,0.037108125,1501,0.862643678,-0.00464191,5.3,0.828125,0,658,0.827672956,0.047770701
1989,1.005561173,1,82.22694854,59.54020455,67.88338501,58.51903917,2.851991969,1.480173087,1.708425047,1.6344566,65.97173082,2.08214913,0.005939077,115.8,1.074211503,-0.030150754,102.2,94.2,96.9,99.9,1.222488038,1.101754386,1.152199762,1.228782288,753009.23,2.859251881,0.010470696,8.523,1.256708935,0.014763662,1.425,0.81990794,-0.120913017,1466,0.842528736,-0.023317788,5.4,0.84375,0.018867925,719,0.904402516,0.092705167
1989,1.005561173,2,82.38283562,59.76071241,68.11595067,58.5888117,2.857398818,1.485654926,1.71427804,1.636405371,66.35002095,2.094088432,0.005734125,120.7,1.119666048,0.042314335,93.6,99.2,103.5,88.8,1.119617225,1.160233918,1.230677765,1.092250923,749701.77,2.846693122,-0.004392323,8.644,1.27455028,0.014196879,1.422,0.818181818,-0.002105263,1383,0.794827586,-0.056616644,5.2,0.8125,-0.037037037,622,0.782389937,-0.134909597
1989,1.005561173,3,82.54634509,60.08788205,68.39826812,58.67443015,2.863070045,1.493788383,1.72138314,1.638796723,66.72832262,2.106028099,0.005701606,117.4,1.089053803,-0.027340514,92.2,95.8,91.5,96.1,1.102870813,1.120467836,1.087990488,1.18204182,753193,2.859949674,0.004656825,8.798,1.297257446,0.017815826,1.339,0.770425777,-0.058368495,1214,0.697701149,-0.12219812,5,0.78125,-0.038461538,567,0.713207547,-0.088424437
1989,1.005561173,4,82.77280564,60.47795977,68.72906278,58.84977338,2.870924692,1.503485738,1.729708268,1.643694119,67.10778125,2.118004281,0.00568662,116.6,1.081632653,-0.00681431,90.3,94.6,83.9,93.4,1.080143541,1.106432749,0.997621879,1.148831488,759276.91,2.883050893,0.008077491,8.898,1.312002359,0.01136622,1.331,0.765822785,-0.005974608,1376,0.790804598,0.133443163,5.2,0.8125,0.04,608,0.764779874,0.072310406
1989,1.005561173,5,83.02624014,60.87142897,69.10933518,59.12748736,2.879714915,1.513267407,1.739278605,1.651450764,67.49260384,2.130149756,0.005734396,116.7,1.082560297,0.000857633,94.3,86.7,99.9,87.3,1.127990431,1.014035088,1.187871581,1.073800738,764084.09,2.90130424,0.006331261,8.952,1.319964612,0.00606878,1.397,0.803797468,0.049586777,1381,0.793678161,0.003633721,5.2,0.8125,0,656,0.825157233,0.078947368
1989,1.005561173,6,83.25123057,61.23570791,69.51009955,59.49117176,2.887518571,1.522323403,1.749364665,1.661608593,67.82125707,2.140522457,0.00486947,117.2,1.087198516,0.00428449,89.8,91.2,84.7,94.4,1.074162679,1.066666667,1.007134364,1.161131611,769617,2.922313256,0.007241232,8.926,1.316130935,-0.002904379,1.427,0.821058688,0.021474588,1322,0.759770115,-0.042722665,5.3,0.828125,0.019230769,642,0.80754717,-0.021341463
1989,1.005561173,7,83.44793613,61.54247041,69.86511286,59.92888238,2.894341185,1.529949537,1.758299305,1.673833999,68.2277721,2.153352573,0.005993918,120.4,1.116883117,0.027303754,91.8,91.9,87.2,95.6,1.098086124,1.074853801,1.03686088,1.175891759,773195.77,2.935902206,0.004650066,8.861,1.306546741,-0.007282097,1.332,0.766398159,-0.066573231,1283,0.737356322,-0.029500756,5.2,0.8125,-0.018867925,731,0.919496855,0.138629283
1989,1.005561173,8,83.65996542,61.76428255,70.12190483,60.37187381,2.901695293,1.535463801,1.764762004,1.6862069,68.67172557,2.167364291,0.006506932,115.4,1.070500928,-0.041528239,95.7,93.6,85.2,85,1.144736842,1.094736842,1.013079667,1.045510455,780190.54,2.962462052,0.00904657,8.776,1.294013565,-0.009592597,1.279,0.735903337,-0.03978979,1334,0.766666667,0.039750585,5.2,0.8125,0,697,0.87672956,-0.046511628
1989,1.005561173,9,83.85272306,61.92224744,70.27861261,60.7333603,2.908380975,1.539390817,1.768705877,1.69630334,69.02498185,2.178513495,0.00514413,116.3,1.078849722,0.00779896,92.7,98.8,97.1,94,1.108851675,1.155555556,1.154577883,1.156211562,784207,2.977712955,0.00514805,8.714,1.284871719,-0.007064722,1.279,0.735903337,0,1314,0.755172414,-0.014992504,5.3,0.828125,0.019230769,639,0.803773585,-0.083213773
1989,1.005561173,10,83.92689501,62.04543081,70.33873945,61.05284514,2.910953584,1.542453163,1.770219093,1.70522666,69.36444067,2.189227234,0.004917913,117,1.085343228,0.006018917,92.6,89.6,92.1,99.5,1.107655502,1.047953216,1.095124851,1.223862239,787047.03,2.988496835,0.003621531,8.628,1.272191094,-0.009869176,1.41,0.81127733,0.102423769,1365,0.784482759,0.038812785,5.3,0.828125,0,645,0.811320755,0.009389671
1989,1.005561173,11,83.92467435,62.16124573,70.34571589,61.37890476,2.910876562,1.545332329,1.77039467,1.714333615,69.72899623,2.200733056,0.005255655,115.1,1.067717996,-0.016239316,99.4,98.7,77.5,87.2,1.188995215,1.154385965,0.921521998,1.072570726,793165.97,3.011731067,0.007774554,8.555,1.261427308,-0.008460825,1.351,0.777330265,-0.041843972,1344,0.772413793,-0.015384615,5.4,0.84375,0.018867925,684,0.860377358,0.060465116
1989,1.005561173,12,83.91004032,62.29227644,70.3949705,61.74159083,2.910368989,1.548589761,1.771634263,1.72446356,70.1086785,2.212716297,0.005445113,113,1.048237477,-0.018245004,90.7,89.2,87.1,93.5,1.08492823,1.043274854,1.035671819,1.150061501,809285,3.072936647,0.020322392,8.516,1.255676792,-0.004558738,1.251,0.719792865,-0.074019245,1422,0.817241379,0.058035714,5.4,0.84375,0,630,0.79245283,-0.078947368
1990,1.006066734,1,83.8401185,62.41586314,70.48290887,62.17223092,2.907943793,1.551662133,1.773847413,1.736491484,70.33860278,2.21997299,0.003279541,106.5,0.987940631,-0.057522124,92.2,94.2,91,93.8,1.102870813,1.101754386,1.082045184,1.153751538,802841.79,3.04847113,-0.007961608,8.557,1.261722206,0.004814467,1.551,0.892405063,0.239808153,1748,1.004597701,0.229254571,5.4,0.84375,0,620,0.779874214,-0.015873016
1990,1.006066734,2,83.61866358,62.55662732,70.56220817,62.68761802,2.900262763,1.555161539,1.775843143,1.75088642,70.46667236,2.224015024,0.001820758,106.7,0.989795918,0.001877934,95.1,88.2,82,91.5,1.137559809,1.031578947,0.975029727,1.125461255,796345.21,3.023802961,-0.00809198,8.555,1.261427308,-0.000233727,1.437,0.826812428,-0.073500967,1329,0.763793103,-0.239702517,5.3,0.828125,-0.018518519,591,0.743396226,-0.046774194
1990,1.006066734,3,83.24853067,62.75977038,70.67517535,63.33089577,2.887424927,1.560211688,1.778686195,1.768853386,70.59179078,2.227963916,0.001775569,110.6,1.025974026,0.036551078,101.5,85.5,89.5,92.5,1.214114833,1,1.064209275,1.137761378,792320,3.008518833,-0.005054604,8.5,1.253317605,-0.006428989,1.289,0.741657077,-0.102992345,1246,0.716091954,-0.062452972,5.2,0.8125,-0.018867925,574,0.722012579,-0.028764805
1990,1.006066734,4,82.85255333,63.0136105,70.85115911,64.11343871,2.873690692,1.566522169,1.783115188,1.790710076,70.71801054,2.231947567,0.001788023,107.3,0.995361781,-0.029837251,101.1,95.6,75.9,100.1,1.209330144,1.118128655,0.902497027,1.231242312,793294.37,3.012218614,0.001229768,8.495,1.25258036,-0.000588235,1.248,0.718066743,-0.031807603,1136,0.652873563,-0.088282504,5.4,0.84375,0.038461538,542,0.681761006,-0.055749129
1990,1.006066734,5,82.52257725,63.29985295,71.06039681,64.97945668,2.862245672,1.573638174,1.788381085,1.814898251,70.85754679,2.236351503,0.001973136,107.3,0.995361781,0,99.5,96.5,80.4,88,1.190191388,1.128654971,0.956004756,1.082410824,794021.63,3.014980094,0.000916759,8.506,1.2542023,0.001294879,1.212,0.69735328,-0.028846154,1067,0.613218391,-0.060739437,5.4,0.84375,0,534,0.671698113,-0.014760148
1990,1.006066734,6,82.29166457,63.58335702,71.24634795,65.80291182,2.854236605,1.580686102,1.793060928,1.837897632,70.94332722,2.239058839,0.001210604,102.4,0.949907236,-0.045666356,92.3,92.1,84.6,85.5,1.104066986,1.077192982,1.005945303,1.051660517,798712,3.032789901,0.005907106,8.509,1.254644648,0.000352692,1.177,0.67721519,-0.028877888,1108,0.636781609,0.038425492,5.2,0.8125,-0.037037037,545,0.685534591,0.020599251
1990,1.006066734,7,82.08719345,63.81337157,71.34511297,66.43459906,2.847144648,1.586404278,1.795546553,1.855540871,71.03792722,2.242044531,0.001333459,101.7,0.943413729,-0.006835938,90.1,93.3,82.6,85.3,1.077751196,1.09122807,0.98216409,1.049200492,803027.08,3.049174694,0.005402548,8.492,1.252138012,-0.001997885,1.171,0.673762946,-0.005097706,1078,0.61954023,-0.027075812,5.5,0.859375,0.057692308,542,0.681761006,-0.005504587
1990,1.006066734,8,81.82310556,63.9347489,71.33934115,66.81281692,2.837984919,1.589421725,1.795401294,1.866104624,71.08383333,2.243493385,0.00064622,84.7,0.785714286,-0.167158309,80.1,78,67.2,78.7,0.958133971,0.912280702,0.799048751,0.96801968,809530.15,3.073867506,0.008098195,8.439,1.244323208,-0.006241168,1.115,0.641542002,-0.047822374,1069,0.614367816,-0.008348794,5.7,0.890625,0.036363636,528,0.664150943,-0.025830258
1990,1.006066734,9,81.44774835,63.95337765,71.26324353,66.98848431,2.824965882,1.589884837,1.79348614,1.871011074,71.00847403,2.241114952,-0.001060147,85.6,0.79406308,0.010625738,86.4,73.9,65,70.2,1.033492823,0.864327485,0.772889417,0.863468635,812302,3.0843925,0.003424023,8.408,1.239752285,-0.003673421,1.11,0.638665132,-0.004484305,976,0.56091954,-0.086997194,5.9,0.921875,0.035087719,496,0.623899371,-0.060606061
1990,1.006066734,10,80.90596675,63.94432768,71.14793087,67.01680534,2.806174515,1.589659855,1.79058406,1.87180209,70.86895082,2.236711428,-0.001964881,62.6,0.580705009,-0.268691589,67.6,63.6,59.8,64.5,0.80861244,0.743859649,0.711058264,0.793357934,813606.31,3.089345096,0.001605696,8.428,1.242701268,0.002378687,1.014,0.583429229,-0.086486486,925,0.531609195,-0.052254098,5.9,0.921875,0,465,0.58490566,-0.0625
1990,1.006066734,11,80.33949339,63.93981352,71.04701323,66.96955063,2.786526729,1.589547632,1.78804426,1.87048225,70.75735996,2.233189483,-0.001574609,61.7,0.572356215,-0.014376997,68.3,67.2,63.9,65.2,0.816985646,0.785964912,0.75980975,0.80196802,816440.69,3.100107523,0.003483724,8.252,1.216750221,-0.020882772,1.145,0.658803222,0.129191321,941,0.540804598,0.017297297,6.2,0.96875,0.050847458,493,0.620125786,0.060215054
1990,1.006066734,12,79.96395509,63.96335749,71.0220229,66.9622327,2.77350141,1.590132937,1.787415327,1.870277857,70.75367852,2.233073292,-5.20291E-05,61.2,0.567717996,-0.008103728,64.7,69.4,55.6,68.4,0.773923445,0.811695906,0.661117717,0.841328413,824391,3.13029565,0.009737768,8.178,1.205838986,-0.008967523,0.969,0.557537399,-0.15371179,861,0.494827586,-0.08501594,6.3,0.984375,0.016129032,464,0.583647799,-0.058823529
1991,1.006572295,1,79.73428153,64.05451615,71.06137743,67.0435886,2.765535321,1.592399146,1.788405765,1.872550155,70.78834516,2.234167414,0.000489962,55.1,0.511131725,-0.099673203,65.7,68.7,63.3,67.9,0.785885167,0.803508772,0.752675386,0.835178352,812742.49,3.086065085,-0.014129836,8.036,1.184901209,-0.017363659,0.798,0.459148446,-0.176470588,786,0.451724138,-0.087108014,6.4,1,0.015873016,401,0.504402516,-0.135775862
1991,1.006572295,2,79.4923783,64.24164637,71.16380063,67.22775216,2.757145054,1.597051215,1.790983455,1.877693906,70.7974883,2.234455983,0.000129162,59.4,0.551020408,0.078039927,70.9,75.7,64.2,70.8,0.848086124,0.885380117,0.763376932,0.870848708,805204.51,3.057442615,-0.009274746,7.892,1.163668534,-0.017919363,0.965,0.555235903,0.209273183,853,0.490229885,0.08524173,6.6,1.03125,0.03125,482,0.606289308,0.201995012
1991,1.006572295,3,79.21920427,64.50254817,71.37698448,67.50252057,2.747670178,1.60353725,1.796348665,1.885368281,70.8302658,2.235490481,0.000462975,81.1,0.752319109,0.365319865,88.2,85.9,83,91.4,1.055023923,1.004678363,0.986920333,1.124231242,802207,3.046060768,-0.003722669,7.792,1.148923621,-0.012671059,0.921,0.529919448,-0.045595855,911,0.523563218,0.067995311,6.8,1.0625,0.03030303,507,0.637735849,0.05186722
1991,1.006572295,4,78.96335887,64.79598456,71.63463383,67.83746034,2.738796335,1.610832096,1.802832941,1.894723262,70.8468366,2.236013476,0.000233951,79.4,0.736549165,-0.020961776,83.5,85.2,78.8,79.7,0.998803828,0.996491228,0.936979786,0.980319803,802183.54,3.045971688,-2.92443E-05,7.662,1.129755234,-0.016683778,1.001,0.575949367,0.086862106,916,0.526436782,0.005488474,6.7,1.046875,-0.014705882,508,0.638993711,0.001972387
1991,1.006572295,5,78.78867691,65.09657,71.85371956,68.21512523,2.732737597,1.618304668,1.808346684,1.90527157,70.89237646,2.23745077,0.000642793,76.4,0.708719852,-0.037783375,84,76.6,73.5,79,1.004784689,0.895906433,0.873959572,0.971709717,801636.46,3.04389437,-0.000681989,7.507,1.106900619,-0.020229705,0.996,0.573072497,-0.004995005,991,0.56954023,0.081877729,6.9,1.078125,0.029850746,517,0.650314465,0.017716535
1991,1.006572295,6,78.68174375,65.35657501,71.99081512,68.57620979,2.729028685,1.624768408,1.811796976,1.915356785,70.88216494,2.237128482,-0.000144043,78,0.723562152,0.020942408,86.6,82.5,69.9,85.9,1.035885167,0.964912281,0.831153389,1.056580566,801306,3.04263958,-0.000412232,7.431,1.095694485,-0.010123884,1.036,0.596087457,0.040160643,964,0.554022989,-0.027245207,6.9,1.078125,0,516,0.649056604,-0.001934236
1991,1.006572295,7,78.52292763,65.52986137,72.00503434,68.87757552,2.723520244,1.629076318,1.812154832,1.923774031,70.86188421,2.236488397,-0.000286119,77.7,0.720779221,-0.003846154,82.8,83.7,79.6,84.8,0.990430622,0.978947368,0.946492271,1.043050431,799429.22,3.035513258,-0.002342151,7.346,1.083161309,-0.011438568,1.063,0.611622555,0.026061776,973,0.559195402,0.0093361,6.8,1.0625,-0.014492754,511,0.642767296,-0.009689922
1991,1.006572295,8,78.28858494,65.62581653,71.98328397,69.11348588,2.71539221,1.631461769,1.811607439,1.930363088,70.8137408,2.234968932,-0.000679398,76.1,0.70593692,-0.020592021,86.4,83.4,71.1,85.1,1.033492823,0.975438596,0.845422117,1.046740467,802121.44,3.045735888,0.003367678,7.254,1.069595989,-0.012523822,1.049,0.603567319,-0.013170273,944,0.542528736,-0.029804728,6.9,1.078125,0.014705882,526,0.66163522,0.029354207
1991,1.006572295,9,78.07038502,65.69496947,72.06871439,69.3580483,2.707824078,1.633180915,1.813757472,1.937193799,70.84803926,2.236051433,0.000484348,72.9,0.676252319,-0.042049934,87.5,81.7,76.7,86.6,1.046650718,0.955555556,0.912009512,1.065190652,802500,3.047173319,0.000471948,7.16,1.055735771,-0.012958368,1.015,0.584004603,-0.032411821,974,0.559770115,0.031779661,6.9,1.078125,0,487,0.612578616,-0.074144487
1991,1.006572295,10,77.94059774,65.80323534,72.27150405,69.64110433,2.703322484,1.635872411,1.818861091,1.94509965,71.05480132,2.242577099,0.002918388,60.1,0.557513915,-0.17558299,80.2,78.3,74.9,79.5,0.959330144,0.915789474,0.890606421,0.977859779,799450.88,3.035595503,-0.003799526,7.055,1.040253613,-0.014664804,1.079,0.620828539,0.063054187,991,0.56954023,0.017453799,7,1.09375,0.014492754,524,0.659119497,0.075975359
1991,1.006572295,11,77.91792955,65.95434291,72.46462363,69.89287307,2.702536252,1.639628955,1.823721342,1.952131636,71.31474474,2.250781233,0.003658351,52.7,0.488868275,-0.12312812,66.7,70.4,66.2,71.2,0.79784689,0.823391813,0.787158145,0.875768758,801146.12,3.0420325,0.002120506,6.949,1.024624005,-0.015024805,1.103,0.634637514,0.022242817,984,0.565517241,-0.007063572,7,1.09375,0,575,0.72327044,0.097328244
1991,1.006572295,12,77.95166357,66.1033228,72.61975627,70.0742942,2.703706296,1.643332604,1.827625574,1.95719879,71.52378445,2.257378785,0.002931227,52.5,0.487012987,-0.003795066,70.6,68.3,61.6,69.9,0.844497608,0.798830409,0.732461356,0.859778598,815581,3.096843193,0.018017787,6.776,0.999115305,-0.024895668,1.079,0.620828539,-0.02175884,1061,0.609770115,0.078252033,7.3,1.140625,0.042857143,558,0.701886792,-0.029565217
1992,1.007077856,1,78.03908924,66.32215714,72.82136826,70.21237531,2.706738602,1.648772839,1.832699555,1.961055442,71.75329553,2.264622437,0.003208878,50.2,0.46567718,-0.043809524,68.9,62.5,61.5,73.5,0.824162679,0.730994152,0.731272295,0.904059041,805840.16,3.059856243,-0.011943437,6.894,1.016514303,0.017414404,1.16,0.667433832,0.075069509,1077,0.618965517,0.015080113,7.3,1.140625,0,676,0.850314465,0.211469534
1992,1.007077856,2,78.15463741,66.71141871,73.05711971,70.38634336,2.710746321,1.658449905,1.838632725,1.965914429,71.98993559,2.272091089,0.003297968,47.3,0.43877551,-0.057768924,63.1,66.9,69.1,73.9,0.754784689,0.78245614,0.821640904,0.90897909,797773.84,3.029227613,-0.010009826,6.436,0.948982601,-0.066434581,1.25,0.719217491,0.077586207,1146,0.65862069,0.064066852,7.4,1.15625,0.01369863,639,0.803773585,-0.054733728
